XLitho	YLitho	wavelength
1e-06	1.130263e-05	
1.970296e-06	1.154456e-05	
		
1e-06	1.081749e-05	
1.970296e-06	1.105941e-05	
		
3e-06	1.251616e-05	
4.940592e-06	1.3e-05	
		
3e-06	1.203101e-05	
4.940592e-06	1.251485e-05	
		
3e-06	1.154586e-05	
4.940592e-06	1.20297e-05	
		
3e-06	1.106071e-05	
4.940592e-06	1.154456e-05	
		
3e-06	1.057556e-05	
4.940592e-06	1.105941e-05	
		
3e-06	8e-06	
4.940592e-06	7.516156e-06	
		
3e-06	7.514852e-06	
4.940592e-06	7.031008e-06	
		
3e-06	7.029704e-06	
4.940592e-06	6.54586e-06	
		
3e-06	6.544557e-06	
4.940592e-06	6.060713e-06	
		
3e-06	6.059408e-06	
4.940592e-06	5.575565e-06	
		
6e-06	8e-06	
9.881183e-06	7.032313e-06	
		
6e-06	7.514852e-06	
9.881183e-06	6.547165e-06	
		
6e-06	7.029704e-06	
9.881183e-06	6.062017e-06	
		
6e-06	6.544557e-06	
9.881183e-06	5.576869e-06	
		
6e-06	6.059408e-06	
9.881183e-06	5.091721e-06	
		
6e-06	1.203231e-05	
9.881183e-06	1.3e-05	
		
6e-06	1.154716e-05	
9.881183e-06	1.251485e-05	
		
6e-06	1.106202e-05	
9.881183e-06	1.20297e-05	
		
6e-06	1.057687e-05	
9.881183e-06	1.154456e-05	
		
6e-06	1.009172e-05	
9.881183e-06	1.105941e-05	
		
