XLitho	YLitho	wavelength
3.753433e-06	1.628924e-05	
		
4.298667e-06	1.644414e-05	
4.530392e-06	1.649578e-05	
		
4.530392e-06	1.649578e-05	
4.407714e-06	1.623761e-05	
		
4.407714e-06	1.623761e-05	
4.312298e-06	1.644414e-05	
		
4.026051e-06	1.577291e-05	
4.107835e-06	1.616016e-05	
		
4.107835e-06	1.616016e-05	
4.216882e-06	1.577291e-05	
		
4.216882e-06	1.577291e-05	
4.053312e-06	1.572128e-05	
		
3.412662e-06	1.577291e-05	
3.508078e-06	1.613435e-05	
		
3.508078e-06	1.613435e-05	
3.589863e-06	1.582455e-05	
		
3.589863e-06	1.582455e-05	
3.439923e-06	1.579873e-05	
		
2.758381e-06	1.603108e-05	
2.990105e-06	1.603108e-05	
		
2.990105e-06	1.603108e-05	
2.90832e-06	1.57471e-05	
		
2.90832e-06	1.57471e-05	
2.799274e-06	1.600526e-05	
		
2.172254e-06	1.577291e-05	
2.281301e-06	1.610853e-05	
		
2.281301e-06	1.610853e-05	
2.349455e-06	1.579873e-05	
		
2.349455e-06	1.579873e-05	
2.226777e-06	1.579873e-05	
		
1.545234e-06	1.600526e-05	
1.776959e-06	1.603108e-05	
		
1.776959e-06	1.603108e-05	
1.681543e-06	1.572128e-05	
		
1.681543e-06	1.572128e-05	
1.586127e-06	1.592782e-05	
		
1.272617e-06	1.533403e-05	
1.368033e-06	1.566965e-05	
		
1.368033e-06	1.566965e-05	
1.463449e-06	1.538566e-05	
		
1.463449e-06	1.538566e-05	
1.299879e-06	1.538566e-05	
		
1.858744e-06	1.556638e-05	
2.090469e-06	1.556638e-05	
		
2.090469e-06	1.556638e-05	
1.995053e-06	1.530821e-05	
		
1.995053e-06	1.530821e-05	
1.872375e-06	1.554056e-05	
		
2.513025e-06	1.535985e-05	
2.59481e-06	1.566965e-05	
		
2.59481e-06	1.566965e-05	
2.676596e-06	1.538566e-05	
		
2.676596e-06	1.538566e-05	
2.553918e-06	1.530821e-05	
		
3.085521e-06	1.561801e-05	
3.303615e-06	1.55922e-05	
		
3.303615e-06	1.55922e-05	
3.22183e-06	1.530821e-05	
		
3.22183e-06	1.530821e-05	
3.112783e-06	1.551474e-05	
		
3.698909e-06	1.533403e-05	
3.821588e-06	1.566965e-05	
		
3.821588e-06	1.566965e-05	
3.917004e-06	1.535985e-05	
		
3.917004e-06	1.535985e-05	
3.780695e-06	1.538566e-05	
		
4.285037e-06	1.551474e-05	
4.51676e-06	1.556638e-05	
		
4.51676e-06	1.556638e-05	
