XLitho	YLitho	wavelength
8.085545e-06	1.39223e-05	
		
8.085545e-06	1.39223e-05	
8.412403e-06	1.373552e-05	
		
8.412403e-06	1.373552e-05	
9.019425e-06	1.373552e-05	
		
8.645873e-06	1.373552e-05	
8.225627e-06	1.31285e-05	
		
9.06612e-06	1.364213e-05	
8.692567e-06	1.317519e-05	
